"id","nom","conservation"
"2139472761","Jo Louis Maison","congelo"
"2139472762","Confiture de bleuets","frigo"
"2139472763","Chou de Bruxelles Bio","frigo"
"2139472764","Chou vert bio","frigo"
"2139472765","Patates terra rosa bio","frigo"
"2139472766","Panier Le petit déjeuner","tablette"
"2139472767","Panier La petite coulée","tablette"
"2139472768","Panier L'explorateur","tablette"
"2139472769","Panier À la découverte","tablette"
"2139472770","Panier L'apéro","tablette"
"2139472771","Panier La grande coulée","tablette"
"2139472772","Panier L'explorateur gourmet","tablette"
